,Unnamed: 0,Key,Ans,Marks,Similarity,Grammer,Keyword
2132,2132,What isn't how what was sold?,"It's not how it was sold, gb.",1.6,0.2550295,0.8499533534049988,0.0
2133,2133,I know I'd hate to be him.,I'd hate to be him too.,4.4,0.90196353,0.9834378957748412,0.0
2134,2134,there were no weapons.,Of course there were no weapons.,4.6,0.9667233,0.9941599369049072,1.0
2135,2135,It's so stupid that it just has to be true.,It's amusing to think it even might be true.,3.0,0.6294916,0.9947413206100464,0.0
2136,2136,Personal responsibility much?,"Again, personal responsibility.",4.4,0.8870241,0.9911024570465088,0.0
2137,2137,Do you notice the nonsensical things you are saying?,"And to be fair, do you notice the nonsensical things you are saying?",4.57142857142857,0.9495297,0.994040548801422,0.0
2138,2138,I guess I pulled it out of the census's rear end in a top hat.,Does the census have an rear end in a top hat?,2.6,0.50069696,0.9658914804458618,0.6538461538461539
2139,2139,How is this slanted against Bush??,Where is the slant against Bush?,4.4,0.95591074,0.9919366836547852,1.0
2140,2140,If it wasn't bollocks it wouldn't be homeopathy.,That's simple logic If it wasn't bollocks it wouldn't be homeopathy.,4.8,0.97447246,0.9133796095848083,1.0
2141,2141,"I've never accused him of over-milligraming, nothing.",I've never accused him of doctoring a baseball.,0.4,0.038323425,0.9893416166305542,0.0
2142,2142,The bailout was bigger than TARP Bloomberg news.,The bailout was bigger than TARP This title is misleading.,3.8,0.8124818,0.8779690265655518,1.0
2143,2143,My parents have told me it is bad for you.,officers have told me its bad for you.,2.0,0.38486063,0.9604443311691284,0.0
2144,2144,His position is that it is the individual's risk to assume.,His position is the way it is currently.,1.0,0.15451545,0.9766419529914856,0.6428571428571429
2145,2145,I. ATLANTIC REQUIREMENTS .,PACIFIC REQUIREMENTS .,0.8,0.13370498,0.948945164680481,0.0
2146,2146,Read More: You have never met anyone that is Pro-Abortion?,You have never met anyone that is Pro-Abortion?,4.8,0.9740225,0.9695767164230348,0.0
2147,2147,I have no problem with those that have money!,"I have many problems with these men, way to many to state here!",0.2,0.038222868,0.9714151620864868,0.5
2148,2148,"Nixon, Ford and Carter shut down the oilfields?",No has has shut down the oil fields.,2.0,0.38134074,0.957516312599182,0.0
2149,2149,i don't want a president who 'cares'.,i don't want a president who is charasmatic.,1.0,0.105229005,0.9890081882476808,1.0
2150,2150,It doesn't have to be braindead.,I don't have a proposed model.,0.0,0.0025544502,0.9936884045600892,0.0
2151,2151,no missile evidence.,no missile witnesses.,3.2,0.6423886,0.8244007229804993,0.0
2152,2152,My teachers have told me it is bad for you.,officers have told me its bad for you.,2.2,0.33159065,0.9604443311691284,0.0
2153,2153,"My gosh, I'm the one with the pregnancy ticker.",I have the pregnancy ticker.,4.2,0.8958775,0.9879083037376404,0.0
2154,2154,Then he is not omnipotent.,Then he is malevolent.,1.4,0.24762857,0.9541294574737548,0.0
2155,2155,"tin foil hat for the dog face, what size do u wear?","tin foil hat for the sarg, what size do u wear?",3.0,0.48458332,0.7166803479194641,0.3333333333333333
2156,2156,Like this  year old who was shot dead in a marijuana-related crime.,Or the  year old boy shot dead with automatic weapons by marijuana dealers.,4.2,0.87325644,0.9150454998016356,0.5142857142857142
2157,2157,"If you leap up to make a hit, you're getting a penalty.","If your stick hits a guy in the face, you're getting a penalty.",2.6,0.49233484,0.9908109903335572,1.0
2158,2158,ALL of the electrical energy comes from the battery.,ALL of the electrical energy ultimately comes from the alternator.,2.4,0.4773937,0.993459939956665,0.0
2159,2159,Do you know how many passengers testified or what they said?,How many passengers said they saw an iceberg?,2.4,0.5288916,0.9936385750770568,0.5
2160,2160,Imagine a place with % men and % women.,Imagine a place that's % white and % black.,1.6,0.20555195,0.9848368763923644,0.3333333333333333
2161,2161,Scenario A assumes that the CO growth rate accelerates by .%/yr.,It assumes that methane growth rate accelerates by .%/yr.,1.75,0.2742935,0.9466750621795654,0.0
2162,2162,They have actually showed a cooling trend since  due to the recent decline.,get a cooling trend from  because of the recent decline.,4.6,0.9407479,0.7513462901115417,0.0
2163,2163,We are all vessels filled with many wonders.,Landon Memory from CATS We are all vessels filled with many wonders.,3.0,0.6275621,0.8731265664100647,0.6666666666666666
2164,2164,to repeat: They are NOT as sovereign as they were before.,They are NOT as sovereign as they were before.,4.5,0.92328995,0.989263355731964,0.0
2165,2165,"Out of touch and completely untrustworthy, however, wouldn't.",Out of touch and untrustworthy?,4.25,0.86448205,0.9251771569252014,0.0
2166,2166,It is mostly just the Dutch.,"In fact, it's just the Dutch.",3.6,0.7374603,0.9890781044960022,1.0
2167,2167,"We're talking about angels and common pins again, right?","@Lustig Andrei, We're talking about angels and common pins again, right?",4.8,0.97395885,0.9876535534858704,0.6428571428571429
2168,2168,claims about trayvon's character And when did I do that?,slanted blogs And when did I do that?,2.6,0.53668123,0.6507279276847839,0.0
2169,2169,% How much money does PP take in for abortion services?,How much is spent on abortions services?,2.6,0.5120867,0.76596999168396,0.0
2170,2170,Why did that transaction take place.,Did the transaction take place?,2.4,0.4187323,0.995145618915558,1.0
2171,2171,There is no more egg cell post-fertilization.,There is no more sperm cell.,2.4,0.48478842,0.9266972541809082,0.0
2172,2172,Lacey - welcome back!,"Anyway, welcome back.",4.0,0.83418936,0.9894205331802368,0.0
2173,2173,"More factchecking: I don't know why anyone is making a fuss over the $, bet.","I don't know why anyone is making a fuss over the $, bet.",4.4,0.91454774,0.6436153054237366,1.0
2174,2174,"If you haven't made any claims, then just say so.",I haven't made any claims.,2.4,0.52110547,0.9943684935569764,0.0
2175,2175,No Thatcherite can ever call themselves a libertarian.,Ergo it offends me when Thatcherites call themselves libertarian.,2.4,0.51304126,0.9926181435585022,0.4857142857142857
2176,2176,the problem isn't who has money.,the problem is who doesn't have money.,2.46666666666667,0.415507,0.981736421585083,1.0
2177,2177,But do you actually believe there was an iceberg in those waters?,I don't believe there was any iceberg at all anywhere near the Titanic.,2.8,0.5620167,0.9876692891120912,0.5
2178,2178,not astros or orioles bad Gameday for the orioles game is frozen for me.,Gameday for the orioles game is frozen for me.,3.0,0.62978774,0.7177998423576355,0.4444444444444444
2179,2179,"If so, alot of cops should take presciption drugs.","If so, alot of inventors, writers should take prescription drugs..",2.4,0.44673568,0.6347170472145081,0.0
2180,2180,Tell us what the charges were.,Yes what are his charges.,4.0,0.80735135,0.6566504836082458,1.0
2181,2181,Those are partial psychopaths.,Was Ted Bundy a partial psychopath?,1.8,0.344029,0.9812731742858888,0.0
2182,2182,those who ignore history are doomed to repeat it.,ooo strike TWO those who ignore history are doomed to repeat it.,4.2,0.87754154,0.7830674052238464,0.5
2183,2183,this is NOT a war deployment.,its not an official deployment.,2.4,0.5320884,0.9826908707618712,0.0
2184,2184,Nutrax The plural of anecdote is not data Did gentlemen need chaperones?,Nutrax The plural of anecdote is not data,3.6,0.7100314,0.5039445757865906,0.5555555555555556
2185,2185,Alright just got in.,not well Alright just got in.,4.0,0.79538476,0.8174076676368713,0.0
2186,2186,h and i both read the books and thought the movie moved so quickly.,"I haven't read the books, but I saw the movie today.",3.0,0.5906116,0.9928784966468812,0.6666666666666666
2187,2187,"That's not the Moloch scene, though.",This is the Moloch scene.,2.4,0.4185524,0.9806837439537048,0.0
2188,2188,"@Lustig Andrei, So Lyndon Johnson and John Kennedy were compatible?","@edgarblythe, So Lyndon Johnson and John Kennedy were compatible?",4.4,0.92165077,0.5799448490142822,0.0
2189,2189,You need to make up your mind.,You need to polish up on your logic skills.,0.6000000000000001,0.06514073,0.9911186099052428,0.0
2190,2190,The one that has  walks home afterwards and goes to sleep.,The one that has three walks home and beats his wife.,1.4,0.24440072,0.7761157155036926,0.0
2191,2191,- Admin DrPizza and i'd forgotten what a whiny little bed wetter you are.,and i'd forgotten what a whiny little bed wetter you are.,3.8,0.7454418,0.9735348224639891,0.37037037037037035
2192,2192,"The argument was ""Albert Einstein didn't go to college"".","OMG, ""Einstein didn't go to college.""",4.2,0.84885657,0.798972487449646,0.49295774647887325
2193,2193,"Capital gains, top rate:  percent.","Income tax, top rate:  percent.",2.4,0.4973538,0.9061352610588074,0.5
2194,2194,Bienging is unaccptable.,Being drunk is unacceptable.,1.0,0.16033636,0.9889891743659972,0.0
2195,2195,He hasn't been funny in years.,He hasn't been funny since Larry Bud Melman was on the show.,3.4,0.67606586,0.7809812426567078,0.0
2196,2196,"If the universe has an explanation of its existence, that explanation is God.","Therefore, the universe has an explanation of its existence.",2.4,0.44889194,0.8426352739334106,0.6730769230769231
2197,2197,What do we get in return for doing the fighting for them?,------ ----------- What do we get in return for doing the fighting for them?,5.0,0.99657214,0.9555916786193848,0.0
2198,2198,It wouldn't stop joke marriages.,And I don't fight for marriage.,1.2,0.21543166,0.9853933453559875,1.0
2199,2199,"If they were Jews, I would call them Jews.","If they were Catholics, I would call them Catholics.",2.2,0.42402804,0.9895827770233154,0.0
2200,2200,She was a great lady.,She was a nice lady.,4.0,0.886875,0.9901672601699828,0.0
2201,2201,He's not wealthy because he's successful.,Why hate people because they are successful?,0.8,0.14559549,0.993983805179596,0.0
2202,2202,Not as irritated as you.,You seem as irritated as Henry.,1.75,0.30275026,0.979976773262024,0.0
2203,2203,It's a common sense/deductive reasoning thing.,Hilited your common sense/deductive reasoning thing.,2.5,0.43992007,0.9707595705986024,0.0
2204,2204,You already did that - we have a Muslim in office right now.,-CryptoLutheran No. We have a Christian in office right now.,0.8,0.13863483,0.5948033332824707,0.33962264150943394
2205,2205,I said she has not ever had to be a part of any workforce.,Ann Romney has never had to get out and be a part of the workforce.,3.4,0.7066853,0.9904429316520692,1.0
2206,2206,DreamTech never been ejaculated on as far as I know.,It has never been ejaculated on as far as I know.,3.0,0.6109227,0.9060849547386168,0.0
2207,2207,I didn't say we had gotten soft since / Rand.,I said YOU had gotten soft.,1.2,0.2720984,0.9814313650131226,0.0
2208,2208,We all believe that we are getting what we expect.,"Most times, % of the time, we are getting what we expect.",3.8,0.8098448,0.9847906231880188,0.0
2209,2209,"Despicable Ben, Stop trying to find excuses for the man.","Ben, Stop trying to find excuses for the man.",4.4,0.87737674,0.9931612014770508,1.0
2210,2210,Unless it's different in different countries?,"So, short form, yes, it probably is different in different countries.",3.6,0.7726933,0.9505277276039124,0.0
2211,2211,The new study does not support your claim.,The physical evidence does not support your claim.,2.2,0.42259088,0.993723690509796,0.0
2212,2212,He said at EVERY level.,But he said EVERY level.,4.6,0.94492006,0.8985794186592102,0.5
2213,2213,"morals do not exist, so technically nothing can be morally wrong.",I ask again if God does not exist can anything be morally wrong?,2.2,0.47002476,0.9477548003196716,0.0
2214,2214,I thought that was mostly just the Dutch.,It is mostly just the Dutch.,4.0,0.7665358,0.977449893951416,1.0
2215,2215,Toyland by Johnny Mathis We are all vessels filled with many wonders.,Eye of the Tiger We are all vessels filled with many wonders.,3.2,0.67343456,0.9544195532798768,0.6792452830188679
2216,2216,Let's let this play out in court.,Nothing is stopping this thing from playing out in court.,3.8,0.75387836,0.9935899972915648,1.0
2217,2217,Being in a gang isnt a crime.,Commiting a crime in a gang is a crime.,1.8,0.340995,0.954557478427887,1.0
2218,2218,I'd offer Iran a deal.,Chuck I'd offer Iran a deal.,4.2,0.8599061,0.5052855610847473,1.0
2219,2219,"Yes, they are both different.",Opinions are different.,1.2,0.22944254,0.9862090349197388,0.0
2220,2220,It's not imposing morals.,It's imposing a law.,1.1,0.18088374,0.620807945728302,0.0
2221,2221,Has Annie ever used her sexuality like that?,One word: Zombies Has Annie ever used her sexuality like that?,3.8,0.7236498,0.8428486585617065,1.0
2222,2222,PURE COMMUNISM: You have two cows.,LIBERTARIAN/ANARCHO-CAPITALISM: You have two cows.,2.4,0.5103246,0.9596123695373536,0.6428571428571429
2223,2223,You should put scientists on a pedestal.,Why do people like you put scientist on a pedestal?,3.4,0.6726231,0.7920166850090027,0.6666666666666666
2224,2224,What are they trying to hide?,I then asked: What are they trying to hide?,3.6,0.8102218,0.995836853981018,0.0
2225,2225,That would make you partially responsible for their death.,"That would make you a sort of accessory, I think.",3.0,0.6768167,0.990925908088684,0.0
2226,2226,"""Would you like to pay for others health care?""","""Would you like to wear your seatbelt?""",0.0,0.0024867675,0.9923998713493348,0.0
